Start Time,End Time,Text,Date
00:05:35.059,00:05:38.580,"if you are planning on committing crimes in the US,",2015-01-20
00:05:38.580,00:05:42.360,"and you need an accomplice, marry them.",2015-01-20
00:05:42.360,00:05:45.779,Your spouse can not be forced to testify against you.,2015-01-20
00:05:45.779,00:05:48.909,There are different privileges applying to other,2015-01-20
00:05:48.909,00:05:52.389,"relations of yours, allowing them to refuse to give evidence",2015-01-20
00:05:52.389,00:05:57.009,"against you. These rules exist to honour something that we deem, or",2015-01-20
00:05:57.009,00:06:02.490,"like to deem, greater than easy victory. You cannot travel faster",2015-01-20
00:06:02.490,00:06:03.570,than light.,2015-01-20
00:06:03.570,00:06:07.170,Or escape from a black hole. Or commit perfidy,2015-01-20
00:06:07.170,00:06:10.630,in a time of war. Or cheat on your significant other.,2015-01-20
00:06:10.630,00:06:13.440,"That's usually considered unfair,",2015-01-20
00:06:13.440,00:06:17.000,but the final two aren't physical limitations of matter.,2015-01-20
00:06:17.000,00:06:20.460,They are voluntary obstacles reflecting,2015-01-20
00:06:20.460,00:06:25.210,"what we value. Whether we respect those values, or not, is another story.",2015-01-20
00:06:25.210,00:06:29.470,And how we interpret what actions are over the line and what aren't,2015-01-20
00:06:29.470,00:06:33.470,is a matter of judgment. We didn't get to create,2015-01-20
00:06:33.470,00:06:36.870,protons or planets - they were already here.,2015-01-20
00:06:36.870,00:06:40.070,But we do get to create judgments.,2015-01-20
00:06:40.070,00:06:43.420,We even named ourselves after that ability.,2015-01-20
00:06:43.420,00:06:46.780,We call ourselves Homo sapiens. 'Homo' meaning,2015-01-20
00:06:46.780,00:06:50.660,"hummus - the soil, we are from the earth. 'Sapien' mean",2015-01-20
00:06:50.660,00:06:55.220,"sapiens, the ability to make wise judgments.",2015-01-20
00:06:55.220,00:06:58.420,Very few people would argue that all truly is fair,2015-01-20
00:06:58.420,00:07:01.730,"in love and war, but in love and war",2015-01-20
00:07:01.730,00:07:06.070,"behaviours otherwise not acceptable can be not only forgiven,",2015-01-20
00:07:06.070,00:07:10.590,"but recommended. Reading messages not meant for yourself,",2015-01-20
00:07:10.590,00:07:14.910,"using disguises, even murder can be downgraded to a",2015-01-20
00:07:14.910,00:07:18.350,crime of passion or lawful combat.,2015-01-20
00:07:18.350,00:07:21.540,But love and war put different things at stake.,2015-01-20
00:07:21.540,00:07:24.800,And just because unfair things are expected during love,2015-01-20
00:07:24.800,00:07:28.480,and war doesn't mean that within their respective domains,2015-01-20
00:07:28.480,00:07:32.290,we prosecute or prohibit unfairness in the same way.,2015-01-20
00:07:32.290,00:07:35.920,Violating the law of war is a crime,2015-01-20
00:07:35.920,00:07:39.310,but there is no official law of,2015-01-20
00:07:39.310,00:07:40.290,love.,2015-01-20
00:07:40.290,00:07:43.980,"You can prosecute someone for perfidy, or desertion,",2015-01-20
