Start Time,End Time,Text,Date
00:10:43.909,00:10:46.412,[Michael]<i> To find out how  individuals' own backgrounds</i>,2019-01-02
00:10:46.445,00:10:49.348,"<i> would influence their approach  to a message from space,</i>",2019-01-02
00:10:49.381,00:10:51.717,<i> we sought out  a veritable A-team</i>,2019-01-02
00:10:51.750,00:10:53.886,<i> of critical thinkers  and problem solvers</i>,2019-01-02
00:10:53.919,00:10:55.054,<i> to put to the test.</i>,2019-01-02
00:10:55.087,00:10:57.723,"I'm a sophomore engineer, and I have a PhD in physics.",2019-01-02
00:10:57.756,00:10:59.158,I'm a game designer and programmer.,2019-01-02
00:10:59.191,00:11:00.459,I am a professional poker player.,2019-01-02
00:11:00.492,00:11:02.428,I'm a graphic artist and app coder.,2019-01-02
00:11:02.461,00:11:05.731,I teach college courses in writing film and psychology.,2019-01-02
00:11:05.764,00:11:07.199,<i> This set of experts  would be told</i>,2019-01-02
00:11:07.232,00:11:08.734,<i> that the message  they were receiving</i>,2019-01-02
00:11:08.767,00:11:10.469,"<i> was intercepted  from outer space,</i>",2019-01-02
00:11:10.502,00:11:12.738,<i> and would be asked  to decode it</i>,2019-01-02
00:11:12.771,00:11:14.473,<i> using a variety  of office supplies</i>,2019-01-02
00:11:14.506,00:11:16.108,<i> and computer software.</i>,2019-01-02
00:11:16.141,00:11:17.843,<i> What they didn't know is that</i>,2019-01-02
00:11:17.876,00:11:20.479,"<i> although similar to  the original Arecibo message,</i>",2019-01-02
00:11:20.512,00:11:23.215,<i> our message is just noise.</i>,2019-01-02
00:11:23.248,00:11:25.117,<i> Would our group  of experts notice</i>,2019-01-02
00:11:25.150,00:11:26.952,"<i> that there was nothing  to get,</i>",2019-01-02
00:11:26.985,00:11:30.923,<i> or apply their own meanings to this indecipherable message?</i>,2019-01-02
00:11:30.956,00:11:32.892,<i> It was time to find out.</i>,2019-01-02
00:11:34.493,00:11:35.994,We received a message,2019-01-02
00:11:36.027,00:11:39.231,using a radio telescope from outer space.,2019-01-02
00:11:39.264,00:11:42.267,Not the kind of thing that naturally happens.,2019-01-02
00:11:42.300,00:11:46.872,What we want to know is what it says.,2019-01-02
00:11:46.905,00:11:50.943,A copy of the message as received is on that laptop.,2019-01-02
00:11:50.976,00:11:54.146,This is an audio output of that message.,2019-01-02
00:11:54.179,00:11:57.249,Using your individual expertise,2019-01-02
00:11:57.282,00:11:59.852,"and the tools that you have in front of you,",2019-01-02
00:11:59.885,00:12:03.422,please figure out what this message is saying.,2019-01-02
00:12:03.455,00:12:05.157,This is not an easy task.,2019-01-02
00:12:06.224,00:12:07.927,-Okay. -Good luck.,2019-01-02
00:12:08.794,00:12:12.531,"-Okay, you ready to listen? -Let's hear it.",2019-01-02
00:12:12.564,00:12:13.465,Here we go.,2019-01-02
00:12:13.498,00:12:15.367,[pings],2019-01-02
00:12:18.804,00:12:19.839,<i> Before the team  can interpret</i>,2019-01-02
00:12:19.872,00:12:22.441,"<i> that our jumbled image  is meaningless,</i>",2019-01-02
00:12:22.474,00:12:24.409,<i> they first have to figure out  that they're supposed</i>,2019-01-02
00:12:24.442,00:12:26.411,<i> to decipher it visually.</i>,2019-01-02
00:12:26.444,00:12:29.181,<i> This would be the first step  for any alien civilization</i>,2019-01-02
00:12:29.214,00:12:32.785,<i> who received the real  Arecibo message.</i>,2019-01-02
00:12:32.818,00:12:35.487,"<i> To do that, the first step  is to recognize</i>",2019-01-02
00:12:35.520,00:12:37.189,<i> that it's binary.</i>,2019-01-02
00:12:37.222,00:12:40.092,<i> There are two different tones  in the message.</i>,2019-01-02
00:12:40.125,00:12:43.428,[man] Is there a difference in time between any of these?,2019-01-02
00:12:43.461,00:12:45.564,[woman] It doesn't look like it. The rhythm doesn't vary.,2019-01-02
00:12:45.597,00:12:46.798,[man] It doesn't vary?,2019-01-02
00:12:46.832,00:12:50.402,"There's going to be a repeating pattern in there, probably.",2019-01-02
00:12:50.435,00:12:51.636,It seems like there's only two notes.,2019-01-02
00:12:51.670,00:12:56.408,"Yeah, it doesn't seem to go any higher or lower than that.",2019-01-02
00:12:56.441,00:12:58.210,So there's only two tones. We're thinking some kind,2019-01-02
00:12:58.243,00:12:59.812,"of binary message, zeros and ones,",2019-01-02
00:12:59.845,00:13:02.080,We should probably start transcribing it,2019-01-02
00:13:02.113,00:13:03.048,<i> and look for repeating  patterns.</i>,2019-01-02
00:13:03.081,00:13:04.416,"Right off the bat, all right?",2019-01-02
00:13:04.449,00:13:07.019,"They're noticing two tones, binary message.",2019-01-02
00:13:07.052,00:13:08.987,"I think that's a very human thing to do,",2019-01-02
00:13:09.020,00:13:11.290,because we already come to this,2019-01-02
00:13:11.323,00:13:14.560,"knowing that binary is this great way to talk, right?",2019-01-02
00:13:14.593,00:13:18.530,So we're already seeing into it what we expect to see.,2019-01-02
00:13:18.563,00:13:22.868,"Okay, so, we have a way to encode binary into letters.",2019-01-02
00:13:22.901,00:13:24.603,"So if an alien intelligence is sending things,",2019-01-02
00:13:24.636,00:13:25.804,"we obviously wouldn't know that,",2019-01-02
00:13:25.837,00:13:28.106,-and it wouldn't be the same language anyway. -Right.,2019-01-02
00:13:28.139,00:13:30.275,So they're probably just sending us straight numbers.,2019-01-02
00:13:30.308,00:13:33.212,"Like, there's, you know, universal language and all that.",2019-01-02
00:13:33.245,00:13:34.446,So we got to find out what those numbers are.,2019-01-02
