Start Time,End Time,Text,Date
00:04:24.010,00:04:26.970,"- [Carl] So, those are the median eyes right there.",2021-09-03
00:04:26.970,00:04:28.220,- [Derek] Those two dark spots.,2021-09-03
00:04:28.220,00:04:30.070,- [Carl] Yeah. There's a cluster of three eyes right there.,2021-09-03
00:04:30.070,00:04:32.210,"And of course on the other side, so they're symmetrical.",2021-09-03
00:04:32.210,00:04:33.940,So they have a total of eight eyes.,2021-09-03
00:04:33.940,00:04:36.990,- Can they detect the light with parts of their body,2021-09-03
00:04:36.990,00:04:38.400,that are not eyes?,2021-09-03
00:04:38.400,00:04:40.330,- Yeah. Actually they can.,2021-09-03
00:04:40.330,00:04:42.170,"- [Derek] In a 1968 experiment,",2021-09-03
00:04:42.170,00:04:45.780,researchers put scorpions in half covered Petri dishes.,2021-09-03
00:04:45.780,00:04:49.180,Then they exposed them to bright light and all the scorpions,2021-09-03
00:04:49.180,00:04:52.015,quickly hid under the covered part of the Petri dish.,2021-09-03
00:04:52.015,00:04:55.990,Then the researchers painted over the eyes of the scorpions.,2021-09-03
00:04:55.990,00:04:59.490,So they couldn't see and repeated the experiment.,2021-09-03
00:04:59.490,00:05:02.940,"But when they turned on the light, 93% of the time,",2021-09-03
00:05:02.940,00:05:05.630,the blinded scorpions still scuttled over,2021-09-03
00:05:05.630,00:05:07.260,to the covered side.,2021-09-03
00:05:07.260,00:05:09.510,The finding was remarkable.,2021-09-03
00:05:09.510,00:05:12.220,Scorpions don't need their eyes to detect light.,2021-09-03
00:05:12.220,00:05:14.420,They can sense it with their bodies.,2021-09-03
00:05:14.420,00:05:15.640,- That showed that they have what's called,2021-09-03
00:05:15.640,00:05:18.430,an extra ocular light sense in their tail.,2021-09-03
00:05:18.430,00:05:20.620,So they can detect light with their tail.,2021-09-03
00:05:20.620,00:05:21.960,"They can't form images, they can't,",2021-09-03
00:05:21.960,00:05:23.680,but they can detect light.,2021-09-03
00:05:23.680,00:05:26.720,- The tail of a scorpion can detect light?,2021-09-03
00:05:26.720,00:05:28.500,- One hypothesis is that they use it,2021-09-03
00:05:28.500,00:05:30.100,to communicate with one another.,2021-09-03
00:05:31.555,00:05:33.620,The idea being that they use it to determine,2021-09-03
00:05:33.620,00:05:35.350,primarily whether or not,2021-09-03
00:05:35.350,00:05:36.870,another scorpion out there,2021-09-03
00:05:36.870,00:05:39.240,is of the same species for mating.,2021-09-03
00:05:39.240,00:05:41.930,One fairly low probability hypothesis,2021-09-03
00:05:41.930,00:05:44.380,is that they can use it as camouflage,2021-09-03
00:05:44.380,00:05:46.997,because they absorb UV light.,2021-09-03
00:05:46.997,00:05:49.800,If they're sitting on another surface that absorbs UV light,2021-09-03
00:05:49.800,00:05:51.610,and you have an organism that sees in the UV light,2021-09-03
00:05:51.610,00:05:53.960,"like some owls and things like that can do,",2021-09-03
00:05:53.960,00:05:56.390,they would tend to blend in very nicely with that.,2021-09-03
00:05:56.390,00:05:58.140,"So it's a possibility,",2021-09-03
00:05:58.140,00:06:01.070,but not that many organisms see in UV,2021-09-03
00:06:01.070,00:06:03.810,"and not that many that eat scorpion, see in UV",2021-09-03
00:06:03.810,00:06:05.453,so it doesn't seem very likely.,2021-09-03
00:06:09.170,00:06:10.400,- [Derek] You go for it.,2021-09-03
00:06:10.400,00:06:11.233,- [Carl] You want me to do it upclose?,2021-09-03
00:06:11.233,00:06:12.066,- [Narrator] You do it.,2021-09-03
00:06:12.066,00:06:13.090,- [Carl] Close.,2021-09-03
00:06:13.090,00:06:14.800,Here you go. See?,2021-09-03
00:06:14.800,00:06:16.910,"There you go, wow.",2021-09-03
00:06:16.910,00:06:19.590,- One of the ideas is scorpions came out of the water,2021-09-03
00:06:19.590,00:06:22.160,from Silurian period long time ago.,2021-09-03
00:06:22.160,00:06:25.360,And there was a lot more UV just in sunlight,2021-09-03
00:06:25.360,00:06:26.790,"and things like that then, because we didn't have",2021-09-03
00:06:26.790,00:06:28.010,"an ozone layer, we didn't have, you know,",2021-09-03
00:06:28.010,00:06:30.190,all these things that are blocking UV in our atmosphere now.,2021-09-03
00:06:30.190,00:06:31.740,And so the one of the idea is that,2021-09-03
00:06:31.740,00:06:33.460,it actually acts as a sunscreen.,2021-09-03
00:06:33.460,00:06:38.132,It's way to absorb those damaging ultraviolet photons,2021-09-03
00:06:38.132,00:06:40.860,and convert them away into something,2021-09-03
00:06:40.860,00:06:43.140,and basically keep them from penetrating into the body,2021-09-03
00:06:43.140,00:06:45.220,and causing damage.,2021-09-03
00:06:45.220,00:06:46.520,- [Derek] Go in your hole.,2021-09-03
00:06:47.732,00:06:49.093,There you go.,2021-09-03
00:06:50.140,00:06:50.973,You got him.,2021-09-03
00:06:50.973,00:06:52.840,- And then there have been some other ones,2021-09-03
00:06:52.840,00:06:54.400,that are a little bit more out there.,2021-09-03
00:06:54.400,00:06:56.877,One of which being the one that I actually,2021-09-03
00:06:56.877,00:06:59.120,settled on at the end is that they use it,2021-09-03
00:06:59.120,00:07:01.350,as part of their sensory system to detect the presence,2021-09-03
00:07:01.350,00:07:03.250,of light in the environment.,2021-09-03
00:07:03.250,00:07:04.980,So this was the later experiment after I gave up,2021-09-03
00:07:04.980,00:07:08.010,on the initial idea that said that didn't work.,2021-09-03
00:07:08.010,00:07:10.520,"So, all I really did in that one, very simple,",2021-09-03
00:07:10.520,00:07:14.110,put a scorpion in each one of these things here,2021-09-03
00:07:14.110,00:07:17.060,and then put this under ultraviolet light,2021-09-03
00:07:17.060,00:07:18.600,and exposed it to ultraviolet light.,2021-09-03
00:07:18.600,00:07:21.410,And so I measured how long they spent exposed,2021-09-03
00:07:21.410,00:07:23.110,versus unexposed and how many times,2021-09-03
00:07:23.110,00:07:24.690,they went back and forth.,2021-09-03
00:07:24.690,00:07:26.040,- [Derek] And you were testing scorpions,2021-09-03
00:07:26.040,00:07:28.100,that were fluorescent and not fluorescent.,2021-09-03
00:07:28.100,00:07:28.933,- [Carl] Right.,2021-09-03
00:07:28.933,00:07:30.520,So what I did with that was I developed,2021-09-03
00:07:30.520,00:07:33.377,"a technique to remove, or at least reduce",2021-09-03
00:07:33.377,00:07:35.550,the ability of scorpions to fluoresce,2021-09-03
00:07:35.550,00:07:37.440,simply by exposing them for long periods,2021-09-03
00:07:37.440,00:07:38.950,of time to ultraviolet light.,2021-09-03
00:07:38.950,00:07:41.390,"So basically, you're just kind of taking the chemical",2021-09-03
00:07:41.390,00:07:44.070,that is causing fluorescence in their exoskeleton,2021-09-03
00:07:44.070,00:07:46.060,and your photo bleaching.,2021-09-03
00:07:46.060,00:07:47.304,- [Derek] So you're kind of breaking it down?,2021-09-03
