Start Time,End Time,Text,Date
00:05:26.620,00:05:29.080,"And this gives you a single coefficient,",2021-12-21
00:05:29.080,00:05:32.700,the amplitude of the sine wave with this frequency.,2021-12-21
00:05:32.700,00:05:35.590,Then you have to repeat the process for a cosine function,2021-12-21
00:05:35.590,00:05:37.193,with the same frequency.,2021-12-21
00:05:38.210,00:05:40.820,"Kelvin found that to make accurate predictions,",2021-12-21
00:05:40.820,00:05:44.070,he actually needed 10 different frequency components.,2021-12-21
00:05:44.070,00:05:47.050,So that is a lot of multiplication and addition,2021-12-21
00:05:47.050,00:05:50.560,to characterize the tides at just one location.,2021-12-21
00:05:50.560,00:05:52.380,"For each additional location,",2021-12-21
00:05:52.380,00:05:56.240,you have to perform this analysis all over again.,2021-12-21
00:05:56.240,00:05:58.860,And this is only half the problem.,2021-12-21
00:05:58.860,00:06:01.010,Once you have the amplitudes and phases,2021-12-21
00:06:01.010,00:06:02.280,"of the sine functions,",2021-12-21
00:06:02.280,00:06:05.790,you have to add them up to predict the future tides.,2021-12-21
00:06:05.790,00:06:07.550,- Lord Kelvin spent years,2021-12-21
00:06:07.550,00:06:10.510,analyzing and predicting tides by hand.,2021-12-21
00:06:10.510,00:06:13.110,Then he had a stroke of inspiration.,2021-12-21
00:06:13.110,00:06:14.360,Could you design a machine,2021-12-21
00:06:14.360,00:06:16.920,to carry out these calculations automatically?,2021-12-21
00:06:16.920,00:06:20.610,"In Kelvin's words to ""substitute brass for brains,""",2021-12-21
00:06:20.610,00:06:22.350,the resulting analog computers,2021-12-21
00:06:22.350,00:06:24.970,were in use for nearly a century.,2021-12-21
00:06:24.970,00:06:26.460,They even played a critical role,2021-12-21
00:06:26.460,00:06:29.310,in the outcome of World War II.,2021-12-21
00:06:29.960,00:06:32.510,"- Kelvin started with the problem of prediction,",2021-12-21
00:06:32.510,00:06:34.090,"adding the sine waves together,",2021-12-21
00:06:34.090,00:06:37.230,given you know their amplitudes and phases.,2021-12-21
00:06:37.230,00:06:39.570,He knew he could create sinusoidal motion,2021-12-21
00:06:39.570,00:06:41.970,with a device called a scotch yoke.,2021-12-21
00:06:41.970,00:06:46.120,It extracts one dimension from uniform circular motion.,2021-12-21
00:06:46.120,00:06:47.610,"But to make a tide prediction,",2021-12-21
00:06:47.610,00:06:50.910,he needed a way to combine 10 sine waves together.,2021-12-21
00:06:50.910,00:06:54.770,He needed a mechanical analog for addition.,2021-12-21
00:06:54.770,00:06:58.380,"Stuck on this problem in 1872, Kelvin boarded a train",2021-12-21
00:06:58.380,00:07:00.940,"for a meeting with the main sponsor of his tidal research,",2021-12-21
00:07:00.940,00:07:02.980,the British Association.,2021-12-21
00:07:02.980,00:07:05.320,"On the train, Kelvin bumped into a friend,",2021-12-21
00:07:05.320,00:07:09.750,"inventor Beauchamp Tower, to whom he explained his dilemma.",2021-12-21
00:07:09.750,00:07:12.140,Towers suggested he used Wheatstone's plan,2021-12-21
00:07:12.140,00:07:14.900,of a chain passing around a number of pulleys.,2021-12-21
00:07:14.900,00:07:17.400,And this was exactly the addition mechanism,2021-12-21
00:07:17.400,00:07:19.170,Kelvin was looking for.,2021-12-21
00:07:19.170,00:07:21.700,By attaching a pulley to each scotch yoke,2021-12-21
00:07:21.700,00:07:23.810,"and running a weighted cord around them,",2021-12-21
00:07:23.810,00:07:26.910,he could mechanically add all of their contributions,2021-12-21
00:07:26.910,00:07:28.100,at once.,2021-12-21
00:07:28.100,00:07:29.700,He scribbled down the entire plan,2021-12-21
00:07:29.700,00:07:32.660,for this predictor machine by the end of the train ride.,2021-12-21
00:07:32.660,00:07:34.730,"He pitched it to the British Association,",2021-12-21
00:07:34.730,00:07:38.453,and secured funding to build it all before he returned home.,2021-12-21
00:07:39.920,00:07:41.920,If you knew the relative contributions,2021-12-21
00:07:41.920,00:07:43.780,"of different frequency components,",2021-12-21
00:07:43.780,00:07:47.450,Kelvin now had a machine to automate the tedious task,2021-12-21
00:07:47.450,00:07:49.780,of predicting future tides.,2021-12-21
00:07:49.780,00:07:52.570,This was a great leap forward.,2021-12-21
00:07:52.570,00:07:54.710,Four hours of cranking the handle,2021-12-21
00:07:54.710,00:07:58.020,yielded a full year of tidal predictions.,2021-12-21
00:07:58.020,00:07:59.060,"But for many years,",2021-12-21
00:07:59.060,00:08:02.420,"the harder half of the problem was still done by hand,",2021-12-21
00:08:02.420,00:08:04.470,breaking apart an existing tide curve,2021-12-21
00:08:04.470,00:08:06.780,into its component frequencies.,2021-12-21
00:08:06.780,00:08:09.260,"To automate this step, Kelvin needed a machine",2021-12-21
00:08:09.260,00:08:12.940,"capable of multiplying the tide curve times the sine wave,",2021-12-21
00:08:12.940,00:08:15.520,and then taking its integral.,2021-12-21
00:08:15.520,00:08:18.770,What would such a device even look like?,2021-12-21
00:08:18.770,00:08:20.860,"With his older brother, James Thompson,",2021-12-21
00:08:20.860,00:08:23.650,Kelvin came up with a mechanical integrator.,2021-12-21
00:08:23.650,00:08:27.080,It consists of a ball on a rotating disk.,2021-12-21
00:08:27.080,00:08:28.970,"Due to the rotation of the disk,",2021-12-21
00:08:28.970,00:08:31.120,"the further the ball is from the center,",2021-12-21
00:08:31.120,00:08:33.200,the faster it spins.,2021-12-21
00:08:33.200,00:08:35.650,"If the ball is at the very center of the disk,",2021-12-21
00:08:35.650,00:08:37.410,it doesn't turn at all.,2021-12-21
00:08:37.410,00:08:38.780,"And if it's on the left side,",2021-12-21
00:08:38.780,00:08:41.730,it turns in the opposite direction.,2021-12-21
00:08:41.730,00:08:44.530,Now the motion of the ball is converted into an output,2021-12-21
00:08:44.530,00:08:45.820,"via a roller,",2021-12-21
00:08:45.820,00:08:49.653,which moves a pen up or down on the output graph paper.,2021-12-21
00:08:50.710,00:08:52.170,So the way it works,2021-12-21
00:08:52.170,00:08:54.270,is you trace the function you want to integrate,2021-12-21
