Start Time,End Time,Text,Date
00:04:44.970,00:04:48.390,"you start to see, you know, turbulence in the air,",2022-12-24
00:04:48.390,00:04:50.070,"and as I take it more and more, yeah, there you go,",2022-12-24
00:04:50.070,00:04:51.521,get your hand in there.,2022-12-24
00:04:51.521,00:04:54.120,"- Whoa, your Schlieren setup is",2022-12-24
00:04:54.120,00:04:55.413,so much better than mine.,2022-12-24
00:04:58.170,00:04:59.003,- So take a look at this.,2022-12-24
00:04:59.003,00:05:00.990,So this is in a Shadowgraph system.,2022-12-24
00:05:00.990,00:05:02.520,- Wow. - So it's Schlieren's,2022-12-24
00:05:02.520,00:05:03.978,"little brother, okay?",2022-12-24
00:05:03.978,00:05:05.490,"It's not a Schlieren system, but it's very close,",2022-12-24
00:05:05.490,00:05:06.570,a Shadowgraph.,2022-12-24
00:05:06.570,00:05:09.330,"Shadowgraph is not as sensitive, okay?",2022-12-24
00:05:09.330,00:05:11.310,But it's easier to build.,2022-12-24
00:05:11.310,00:05:12.750,"Look, we have a flashlight and a white wall,",2022-12-24
00:05:12.750,00:05:13.583,and we're already seeing a shadowgraph there.,2022-12-24
00:05:13.583,00:05:16.140,- So why does this work?,2022-12-24
00:05:16.140,00:05:18.210,"- What's happening is we have light,",2022-12-24
00:05:18.210,00:05:19.770,"it's not as focused as I would like,",2022-12-24
00:05:19.770,00:05:21.320,"but the more focus, the better.",2022-12-24
00:05:22.440,00:05:23.610,"The light's coming up this way,",2022-12-24
00:05:23.610,00:05:27.480,it's passing through a hot flame of a different density,2022-12-24
00:05:27.480,00:05:29.190,"and refractive index,",2022-12-24
00:05:29.190,00:05:32.820,and we're basically casting a shadow of that plume,2022-12-24
00:05:32.820,00:05:35.420,"on the wall, which is why it's called a Shadowgraph.",2022-12-24
00:05:36.270,00:05:39.120,- These can still be used to visualize flow patterns,2022-12-24
00:05:39.120,00:05:40.320,in detail.,2022-12-24
00:05:40.320,00:05:42.690,Just by looking at the footage of guns fired,2022-12-24
00:05:42.690,00:05:43.680,"in a Shadowgraph,",2022-12-24
00:05:43.680,00:05:45.870,we can actually figure out the speed of the bullet,2022-12-24
00:05:45.870,00:05:48.750,and how loud the bang was.,2022-12-24
00:05:48.750,00:05:51.750,"- And there's our bullet whizzing off,",2022-12-24
00:05:51.750,00:05:56.370,it is supersonic because it has a very small bow shock.,2022-12-24
00:05:56.370,00:05:57.203,You see it there?,2022-12-24
00:05:57.203,00:05:58.170,"- Yep. - Very, very small.",2022-12-24
00:05:58.170,00:06:01.440,"So it's, you know, roughly what Mach 1.05 maybe,",2022-12-24
00:06:01.440,00:06:02.850,just above sonic.,2022-12-24
00:06:02.850,00:06:07.850,Compare that to the infamous AK47 assault rifle.,2022-12-24
00:06:08.340,00:06:11.490,There's two things that we can qualitatively observe here.,2022-12-24
00:06:11.490,00:06:13.920,"One is, if you compare these side to side,",2022-12-24
00:06:13.920,00:06:16.228,"the Smith &amp; Wesson versus the AK47,",2022-12-24
00:06:16.228,00:06:19.650,the darkness of this line is different.,2022-12-24
00:06:19.650,00:06:22.080,"This is a quieter firearm,",2022-12-24
00:06:22.080,00:06:22.913,"it's not as loud,",2022-12-24
00:06:22.913,00:06:24.120,the report is not as loud. - Because,2022-12-24
00:06:24.120,00:06:25.170,it's less pronounced.,2022-12-24
00:06:25.170,00:06:27.090,"- [Matt] It's less pronounced, yep.",2022-12-24
00:06:27.090,00:06:28.530,- The hot gases released,2022-12-24
00:06:28.530,00:06:30.960,"when the gun is fired expand outwards,",2022-12-24
00:06:30.960,00:06:33.000,creating a shockwave.,2022-12-24
00:06:33.000,00:06:34.440,"Across this shock,",2022-12-24
00:06:34.440,00:06:35.880,"the pressure, temperature,",2022-12-24
00:06:35.880,00:06:38.790,and density of the air changes rapidly.,2022-12-24
00:06:38.790,00:06:41.820,"And the bigger that change, the darker this shows up",2022-12-24
00:06:41.820,00:06:43.110,in the Shadowgraph.,2022-12-24
00:06:43.110,00:06:45.000,So you can get a sense of how loud it is,2022-12-24
00:06:45.000,00:06:47.790,by how dark that shock appears.,2022-12-24
00:06:47.790,00:06:51.960,"- And then here we see our bullet whizzing off at about,",2022-12-24
00:06:51.960,00:06:53.070,"oh gosh, Mach two,",2022-12-24
00:06:53.070,00:06:53.903,"- two and a half, - It's like",2022-12-24
00:06:53.903,00:06:54.870,"two, three degrees, right?",2022-12-24
00:06:54.870,00:06:56.070,- You could actually measure that,2022-12-24
00:06:56.070,00:06:57.840,and calculate the Mach number.,2022-12-24
00:06:57.840,00:06:58.800,- Any object moving,2022-12-24
00:06:58.800,00:07:01.380,through air creates pressure waves that travel out,2022-12-24
00:07:01.380,00:07:02.820,at the speed of sound.,2022-12-24
00:07:02.820,00:07:05.970,"Since this bullet is moving faster than the speed of sound,",2022-12-24
00:07:05.970,00:07:09.510,the pressure waves it creates all get compressed together,2022-12-24
00:07:09.510,00:07:12.390,into a single conical shock wave.,2022-12-24
00:07:12.390,00:07:15.630,It's like a tiny sonic boom.,2022-12-24
00:07:15.630,00:07:18.600,And you can use this to determine the speed of the bullet.,2022-12-24
00:07:18.600,00:07:22.500,The sine of the angle is the ratio of the speed of sound,2022-12-24
00:07:22.500,00:07:24.363,to the speed of the object.,2022-12-24
00:07:25.500,00:07:27.780,"There is a different way to visualize flow,",2022-12-24
00:07:27.780,00:07:30.000,which is with a laser sheet.,2022-12-24
00:07:30.000,00:07:32.010,It illuminates fine particles.,2022-12-24
00:07:32.010,00:07:35.640,So we can see the plumes of gun powder residue created,2022-12-24
00:07:35.640,00:07:37.530,when a gun is fired.,2022-12-24
00:07:37.530,00:07:39.570,- We call this laser light sheet.,2022-12-24
00:07:39.570,00:07:41.550,"And the reason is, okay, so now our light's there,",2022-12-24
00:07:41.550,00:07:43.890,I can barely see it because I have laser safety glasses on.,2022-12-24
00:07:43.890,00:07:45.630,- Yep. I can only see it in the camera.,2022-12-24
00:07:45.630,00:07:50.100,"- Yeah, so what's happening here is we have a laser beam,",2022-12-24
00:07:50.100,00:07:54.390,"and we send it, we steer it through a cylindrical glass rod.",2022-12-24
00:07:54.390,00:07:56.790,"All it is, is a piece of glass that's a cylinder.",2022-12-24
00:07:56.790,00:08:00.150,And what that does is it spreads that beam,2022-12-24
00:08:00.150,00:08:03.810,into a two-dimensional wall of laser light. Okay?,2022-12-24
00:08:03.810,00:08:05.760,And so the way this works is,2022-12-24
00:08:05.760,00:08:10.760,whenever particles or theatrical fog cross,2022-12-24
00:08:10.950,00:08:14.550,"through this sheet, they light up because of the laser.",2022-12-24
00:08:14.550,00:08:15.930,There's a lot of effort now going,2022-12-24
00:08:15.930,00:08:18.030,into understanding gunshot residue.,2022-12-24
00:08:18.030,00:08:21.090,So gunshot residue is the kind of burned,2022-12-24
00:08:21.090,00:08:24.570,and unburned propellant that occurs,2022-12-24
00:08:24.570,00:08:26.550,"whenever a firearm is discharged, right?",2022-12-24
00:08:26.550,00:08:29.580,So what we're looking at here is using laser lights,2022-12-24
00:08:29.580,00:08:30.720,"and high speed cameras,",2022-12-24
00:08:30.720,00:08:33.720,is we're looking at the plume of gunshot residue,2022-12-24
00:08:33.720,00:08:37.403,that's generated after a firing event.,2022-12-24
00:08:37.403,00:08:38.910,This is looking at ventilation,2022-12-24
00:08:38.910,00:08:40.230,inside an actual gun range.,2022-12-24
00:08:40.230,00:08:41.550,But look at all this.,2022-12-24
00:08:41.550,00:08:43.560,This is all gunshot residue that you can't see,2022-12-24
00:08:43.560,00:08:45.840,"with the naked eye, but is there,",2022-12-24
00:08:45.840,00:08:47.460,"so you can imagine if you're inside a home,",2022-12-24
00:08:47.460,00:08:49.740,this is five shots in a few seconds.,2022-12-24
00:08:49.740,00:08:51.660,Enormous amounts of material.,2022-12-24
00:08:51.660,00:08:54.570,"A lot of this is landing on the hands of the shooter,",2022-12-24
00:08:54.570,00:08:57.450,but unfortunately a lot of it is also being dispersed,2022-12-24
00:08:57.450,00:08:59.790,into the local environment.,2022-12-24
00:08:59.790,00:09:02.253,- It goes way farther than I expected.,2022-12-24
00:09:03.360,00:09:06.210,"- So the question is, can we differentiate",2022-12-24
00:09:06.210,00:09:10.410,between something that's actually been done by the shooter,2022-12-24
00:09:10.410,00:09:12.750,"and something, say, by a bystander that walked in",2022-12-24
00:09:12.750,00:09:13.890,two minutes later?,2022-12-24
00:09:13.890,00:09:15.810,So that this is what we're actively trying,2022-12-24
00:09:15.810,00:09:17.520,to pursue right now.,2022-12-24
00:09:17.520,00:09:21.540,So these are tools and techniques that we use here at NIST,2022-12-24
00:09:21.540,00:09:24.540,"that are qualitative or sometimes semi-quantitative,",2022-12-24
00:09:24.540,00:09:27.483,but they really help illustrate what's happening.,2022-12-24
00:09:28.980,00:09:31.380,"And then the public security part of this,",2022-12-24
00:09:31.380,00:09:33.810,deals with trace contraband detection.,2022-12-24
00:09:33.810,00:09:36.120,"We're all generating heat, right?",2022-12-24
00:09:36.120,00:09:38.250,So we all have this warm plume of air. You wanna see it?,2022-12-24
00:09:38.250,00:09:41.370,I'll show you. It's kind of crazy.,2022-12-24
00:09:41.370,00:09:42.520,So you seeing it there?,2022-12-24
00:09:43.410,00:09:45.870,So that is called the human thermal plume.,2022-12-24
00:09:45.870,00:09:48.377,And guess what's in that plume?,2022-12-24
00:09:48.377,00:09:49.830,- Water?,2022-12-24
00:09:49.830,00:09:52.113,- Parts of me. Skin cells.,2022-12-24
00:09:53.010,00:09:54.360,- No way. - Yeah.,2022-12-24
00:09:54.360,00:09:57.210,So we're shedding skin cells at a pretty creepy rate.,2022-12-24
00:09:57.210,00:09:58.860,"I forget what the number is, but it's a lot.",2022-12-24
00:09:58.860,00:10:00.750,Thousands an hour-ish.,2022-12-24
00:10:00.750,00:10:03.510,"So we are shedding these skin cells constantly,",2022-12-24
00:10:03.510,00:10:07.050,and it's actually not necessarily a bad thing,2022-12-24
00:10:07.050,00:10:09.540,from a trace detection standpoint.,2022-12-24
00:10:09.540,00:10:10.620,- What do you mean?,2022-12-24
00:10:10.620,00:10:13.590,"- Well, whenever we are talking about trace detection,",2022-12-24
00:10:13.590,00:10:15.450,"whether it's drugs or explosives,",2022-12-24
00:10:15.450,00:10:18.000,"it's all based on this fundamental principle,",2022-12-24
00:10:18.000,00:10:20.580,it's called Locard's Exchange Principle.,2022-12-24
00:10:20.580,00:10:21.660,It's in forensic science.,2022-12-24
00:10:21.660,00:10:25.260,It's that every contact leaves a trace.,2022-12-24
00:10:25.260,00:10:27.450,"And what that means is when you're done in this lab,",2022-12-24
00:10:27.450,00:10:29.580,"there will be parts of you left behind in this lab,",2022-12-24
00:10:29.580,00:10:31.050,"whether you like it or not, right?",2022-12-24
00:10:31.050,00:10:33.270,"'Cause we're all shedding skin cells and taking things,",2022-12-24
00:10:33.270,00:10:34.200,and taking stuff with us.,2022-12-24
00:10:34.200,00:10:38.670,"So if I'm a bomb maker, if I'm involved in manufacturing,",2022-12-24
00:10:38.670,00:10:41.670,"you know, illegal fentanyl in my basement,",2022-12-24
00:10:41.670,00:10:46.050,I am ultimately contaminating myself with the bulk material.,2022-12-24
00:10:46.050,00:10:47.370,And this contamination comes,2022-12-24
00:10:47.370,00:10:49.920,"in the form of very, very small particles.",2022-12-24
00:10:49.920,00:10:52.290,And the chemical detection systems,2022-12-24
00:10:52.290,00:10:55.320,"that we have available now are so sensitive,",2022-12-24
00:10:55.320,00:10:58.980,"they can detect a single particle of say,",2022-12-24
00:10:58.980,00:11:00.993,an explosive residue.,2022-12-24
00:11:02.760,00:11:07.710,"Imagine you have a bomb in a package, right?",2022-12-24
00:11:07.710,00:11:09.990,"And you're at some kind of screening facility, right?",2022-12-24
00:11:09.990,00:11:11.490,You're at a facility,2022-12-24
00:11:11.490,00:11:13.920,"that maybe is screening things coming in from overseas,",2022-12-24
00:11:13.920,00:11:15.060,"maybe you've got a sniffer,",2022-12-24
00:11:15.060,00:11:17.790,"you've got a commercially available vapor detector,",2022-12-24
00:11:17.790,00:11:21.090,and you've got 10 seconds to sample this package.,2022-12-24
00:11:21.090,00:11:23.940,"Where do you point your device, right?",2022-12-24
00:11:23.940,00:11:25.380,These are the kinds of experiments,2022-12-24
00:11:25.380,00:11:28.860,that help us understand where you should point your device.,2022-12-24
00:11:28.860,00:11:30.120,We call this burping.,2022-12-24
00:11:30.120,00:11:31.680,We're burping the package.,2022-12-24
00:11:31.680,00:11:33.120,So we have some acetone in here.,2022-12-24
00:11:33.120,00:11:35.370,"So wherever you burp it, where you squeeze it,",2022-12-24
00:11:35.370,00:11:39.840,"you have acetone vapor coming out of all the gaps, right?",2022-12-24
00:11:39.840,00:11:40.770,"So they're coming out in the gaps,",2022-12-24
00:11:40.770,00:11:44.850,so that gap gives you the highest chance,2022-12-24
00:11:44.850,00:11:48.510,"of actually detecting what's inside, right?",2022-12-24
00:11:48.510,00:11:50.340,You don't want to go over here where there's no gaps.,2022-12-24
00:11:50.340,00:11:51.870,You don't want to go up there where there's no gap.,2022-12-24
00:11:51.870,00:11:53.370,"You want to go in these corners here,",2022-12-24
00:11:53.370,00:11:55.710,where stuff is actually kind of permeating through,2022-12-24
00:11:55.710,00:11:57.600,and outside of the box.,2022-12-24
00:11:57.600,00:11:59.610,This is some recent work we're doing.,2022-12-24
00:11:59.610,00:12:04.710,We are basically simulating illicit drug manufacturing.,2022-12-24
00:12:04.710,00:12:07.380,"So here's some talc powder, right?",2022-12-24
00:12:07.380,00:12:09.540,No big deal. I'm gonna shake it up a little bit.,2022-12-24
00:12:09.540,00:12:12.300,"When I open this and squeeze,",2022-12-24
00:12:12.300,00:12:13.890,"I can't see anything,",2022-12-24
00:12:13.890,00:12:15.180,but are you seeing anything in the camera?,2022-12-24
00:12:15.180,00:12:16.013,- Yes.,2022-12-24
00:12:17.310,00:12:18.360,"- So again, to the naked eye,",2022-12-24
00:12:18.360,00:12:20.010,we'd never be able to see this.,2022-12-24
00:12:20.010,00:12:23.340,"But because the laser is doing the illuminating for us,",2022-12-24
00:12:23.340,00:12:24.490,we're able to see this.,2022-12-24
00:12:28.680,00:12:30.030,Let's do a little experiment,2022-12-24
00:12:30.030,00:12:32.760,where I am taking illegal substance A,2022-12-24
00:12:32.760,00:12:35.340,and pouring it into substance B.,2022-12-24
00:12:35.340,00:12:36.900,"First thing I'll do,",2022-12-24
00:12:36.900,00:12:39.368,just watch when I take the lid off of this.,2022-12-24
00:12:39.368,00:12:41.868,(tense music),2022-12-24
00:12:49.440,00:12:50.463,Take it from here.,2022-12-24
00:12:53.850,00:12:54.826,"- There is a little bit coming off,",2022-12-24
00:12:54.826,00:12:55.770,yeah. - A little bit?,2022-12-24
00:12:55.770,00:12:56.603,- Oh yeah.,2022-12-24
00:12:56.603,00:12:57.436,It's still going.,2022-12-24
00:12:59.160,00:13:02.040,"- So just imagine, you're in a basement,",2022-12-24
00:13:02.040,00:13:03.237,"and you're building stuff like this,",2022-12-24
00:13:03.237,00:13:05.940,and you don't realize that there's all,2022-12-24
00:13:05.940,00:13:07.620,this contamination spreading and landing,2022-12-24
00:13:07.620,00:13:10.260,on other surfaces in your room.,2022-12-24
00:13:10.260,00:13:11.580,"And I can't talk about the numbers,",2022-12-24
00:13:11.580,00:13:13.950,but they're pretty startling.,2022-12-24
00:13:13.950,00:13:15.006,- Like there's a lot.,2022-12-24
00:13:15.006,00:13:15.839,- There's a lot. - It spreads everywhere.,2022-12-24
00:13:15.839,00:13:16.953,"- There's a lot, yeah.",2022-12-24
00:13:18.463,00:13:20.963,(tense music),2022-12-24
00:13:22.326,00:13:25.500,This thing's going to be full of smoke in here. You ready?,2022-12-24
00:13:25.500,00:13:26.333,- Yep.,2022-12-24
00:13:27.307,00:13:29.807,(tense music),2022-12-24
00:13:32.460,00:13:35.280,What I really love about the laser sheet technique is,2022-12-24
00:13:35.280,00:13:39.000,it allows you to visualize the turbulence that's in the air.,2022-12-24
00:13:39.000,00:13:41.130,- [Matt] So this is a way we can see how the air flow,2022-12-24
00:13:41.130,00:13:43.030,in the room is actually being tracked.,2022-12-24
00:13:44.040,00:13:44.873,"- Oh, that's nice.",2022-12-24
00:13:44.873,00:13:45.706,- [Matt] Yep.,2022-12-24
00:13:53.490,00:13:55.200,"If you look at the graph and the top right,",2022-12-24
00:13:55.200,00:13:59.310,that is actually real-time counts of the particles,2022-12-24
00:13:59.310,00:14:01.320,that are being generated around this person.,2022-12-24
00:14:01.320,00:14:06.270,So that plot represents basically inhalation exposure,2022-12-24
00:14:06.270,00:14:08.190,of the materials that he's working with.,2022-12-24
00:14:08.190,00:14:09.390,"That's crazy, if you think about,",2022-12-24
00:14:09.390,00:14:11.370,"'cause if that's fentanyl,",2022-12-24
00:14:11.370,00:14:14.310,"and that person doesn't have a mask on, they're gone.",2022-12-24
00:14:14.310,00:14:16.560,"We add fluorescent powder to this kind of stuff,",2022-12-24
00:14:16.560,00:14:20.670,so we can actually visualize where the contamination goes.,2022-12-24
00:14:20.670,00:14:22.140,The other cool part of this is,2022-12-24
00:14:22.140,00:14:24.870,that we can use a quantitative method,2022-12-24
00:14:24.870,00:14:26.760,of sampling surfaces in the house.,2022-12-24
00:14:26.760,00:14:28.440,We basically use swabbing.,2022-12-24
00:14:28.440,00:14:30.210,And it's the same idea when you go to the airport.,2022-12-24
00:14:30.210,00:14:31.800,Have you ever gone there and they ask for your hands?,2022-12-24
00:14:31.800,00:14:32.850,- Yeah. - Right? And they take,2022-12-24
00:14:32.850,00:14:34.560,a little swab and they wipe your hands.,2022-12-24
00:14:34.560,00:14:35.760,What they're doing is they're looking,2022-12-24
00:14:35.760,00:14:38.910,for these trace amounts of explosive particles,2022-12-24
00:14:38.910,00:14:41.520,that could be on you if you were involved,2022-12-24
00:14:41.520,00:14:43.830,in the manufacture of an explosive device.,2022-12-24
00:14:43.830,00:14:45.390,But that's a drone.,2022-12-24
00:14:45.390,00:14:46.223,That's looking at a drone.,2022-12-24
00:14:46.223,00:14:48.030,"And the question is, 'cause you know,",2022-12-24
00:14:48.030,00:14:49.770,"you get this cool prop wash,",2022-12-24
00:14:49.770,00:14:50.730,and these four propellers,2022-12-24
00:14:50.730,00:14:52.380,that are are all interacting with each other.,2022-12-24
00:14:52.380,00:14:55.440,"So the question is, can we use the fluid dynamics",2022-12-24
00:14:55.440,00:14:58.680,of a drone to do the sampling for us?,2022-12-24
00:14:58.680,00:14:59.700,And here's what I mean by that.,2022-12-24
00:14:59.700,00:15:01.980,"If there is a suspected, you know,",2022-12-24
00:15:01.980,00:15:04.530,"manufacturing facility of something,",2022-12-24
00:15:04.530,00:15:06.690,"say it's a methamphetamine or fentanyl,",2022-12-24
00:15:06.690,00:15:09.180,"you know, it's very, very expensive",2022-12-24
00:15:09.180,00:15:11.460,to get Hazmat crews involved.,2022-12-24
00:15:11.460,00:15:13.920,"Have them come, they have to gown up, they have to go in,",2022-12-24
00:15:13.920,00:15:16.320,to a potential really dangerous situation.,2022-12-24
00:15:16.320,00:15:19.080,What if we had a drone?,2022-12-24
00:15:19.080,00:15:21.630,"We just flew the drone in, right?",2022-12-24
