Start Time,End Time,Text,Date
00:07:10.148,00:07:11.368,about whether you can,2021-06-30
00:07:11.368,00:07:14.678,"actually go faster than the wind, downwind.",2021-06-30
00:07:14.678,00:07:17.518,What was clear to me is that I didn't do a good enough job,2021-06-30
00:07:17.518,00:07:20.268,"in the first video, explaining how Blackbird works",2021-06-30
00:07:20.268,00:07:21.625,and providing convincing evidence,2021-06-30
00:07:21.625,00:07:24.138,that it can really go faster than the wind,2021-06-30
00:07:24.138,00:07:25.548,in a sustained way.,2021-06-30
00:07:25.548,00:07:27.428,"In my defense, I thought the concept",2021-06-30
00:07:27.428,00:07:29.188,was well enough established.,2021-06-30
00:07:29.188,00:07:31.648,"Way back in 1969, Andrew Bauer",2021-06-30
00:07:31.648,00:07:34.096,build the first successful downwind cart.,2021-06-30
00:07:34.096,00:07:37.408,And he did it to settle a friendly wager,2021-06-30
00:07:37.408,00:07:39.768,"with Aero Engineer, Apolo Smith.",2021-06-30
00:07:39.768,00:07:42.378,The bet was inspired by a claim in a students paper,2021-06-30
00:07:42.378,00:07:44.138,from 20 years earlier.,2021-06-30
00:07:44.138,00:07:45.918,"Now, Rick Cavallaro, the builder of Blackbird",2021-06-30
00:07:45.918,00:07:47.378,was completely unaware of all this,2021-06-30
00:07:47.378,00:07:49.548,until after he built his cart.,2021-06-30
00:07:49.548,00:07:51.518,But other analysis have been published,2021-06-30
00:07:51.518,00:07:54.016,under names like the push-me pull-you boat.,2021-06-30
00:07:54.016,00:07:56.938,So I didn't honestly think anyone would doubt,2021-06-30
00:07:56.938,00:08:00.908,"the vehicles operation, much less bet me $10,000.",2021-06-30
00:08:00.908,00:08:04.038,"But clearly, there is a need for a deeper explanation.",2021-06-30
00:08:04.038,00:08:06.678,So I want to do that now by responding to the points,2021-06-30
00:08:06.678,00:08:07.778,Alex raised.,2021-06-30
00:08:07.778,00:08:10.138,"So first, let's deal with wind gradient.",2021-06-30
00:08:10.138,00:08:11.358,"I mean, why didn't we measure",2021-06-30
00:08:11.358,00:08:12.876,the speed of the wind higher up?,2021-06-30
00:08:12.876,00:08:16.178,"Well, the answer is because it's already been done.",2021-06-30
00:08:16.178,00:08:18.308,They mounted tell-tales on fishing poles,2021-06-30
00:08:18.308,00:08:21.248,out to the sides of the propeller and even above it.,2021-06-30
00:08:21.248,00:08:23.861,"Now, although the lowest tell-tale flips back first,",2021-06-30
00:08:23.861,00:08:27.098,all of the tell-tales do eventually flip backwards,2021-06-30
00:08:27.098,00:08:28.892,showing that every part of the vehicle,2021-06-30
00:08:28.892,00:08:31.508,is going faster than the wind.,2021-06-30
00:08:31.508,00:08:33.518,Could this be because of a big wind gust,2021-06-30
00:08:33.518,00:08:36.897,that pushed the car up to high speed and then the wind died?,2021-06-30
00:08:36.897,00:08:38.488,I don't think so.,2021-06-30
00:08:38.488,00:08:40.598,Even though I didn't have a speedometer in the car,2021-06-30
00:08:40.598,00:08:42.898,"for my runs, someone on Twitter pointed out",2021-06-30
00:08:42.898,00:08:45.128,that we could use the rotation of the back wheel,2021-06-30
00:08:45.128,00:08:47.778,to determine the speed from the video footage.,2021-06-30
00:08:47.778,00:08:50.442,"This shows that even after the tell-tale flips backwards,",2021-06-30
00:08:50.442,00:08:52.711,the car keeps accelerating.,2021-06-30
00:08:54.148,00:08:55.818,"Another thing I want to point out is that,",2021-06-30
00:08:55.818,00:08:57.498,if wind gradient or gusts,2021-06-30
00:08:57.498,00:09:00.058,"were the reason that the car travels faster than the wind,",2021-06-30
00:09:00.058,00:09:02.828,"well, you'd expect the tell-tale to jump around",2021-06-30
00:09:02.828,00:09:05.808,or at least not point straight back at me.,2021-06-30
00:09:05.808,00:09:08.019,But it consistently does for over 30 seconds,2021-06-30
00:09:08.019,00:09:09.608,until I had to hit the brakes,2021-06-30
00:09:09.608,00:09:12.278,to avoid crashing into parked vehicles.,2021-06-30
00:09:12.278,00:09:13.908,"But if that's not enough for you,",2021-06-30
00:09:13.908,00:09:15.928,when Blackbird achieved its record speed,2021-06-30
00:09:15.928,00:09:20.288,"of 27.7 miles per hour in a 10 mile per hour tail wind,",2021-06-30
00:09:20.288,00:09:22.248,it was still accelerating.,2021-06-30
00:09:22.248,00:09:23.668,And we know this because,2021-06-30
00:09:23.668,00:09:27.118,there were multiple GPS units in the car and wind speeds,2021-06-30
00:09:27.118,00:09:29.248,which were measured at the height of the propeller,2021-06-30
00:09:29.248,00:09:31.198,at multiple locations.,2021-06-30
00:09:31.198,00:09:32.598,The highlighted section shows,2021-06-30
00:09:32.598,00:09:34.038,the ten second measurement period,2021-06-30
00:09:34.038,00:09:36.738,over which the record was set.,2021-06-30
00:09:36.738,00:09:40.768,"Also in 2013, the U.S Physics Olympiad Semifinal Exam",2021-06-30
00:09:40.768,00:09:42.708,asked questions about Blackbird.,2021-06-30
00:09:42.708,00:09:47.198,"Like, can it go faster than the wind downwind and upwind?",2021-06-30
00:09:47.198,00:09:50.408,"The solution says, both modes are possible.",2021-06-30
00:09:50.408,00:09:52.723,"And with sufficiently low energy loss,",2021-06-30
00:09:52.723,00:09:55.498,any speed is possible.,2021-06-30
00:09:55.498,00:09:57.108,"Now, I'll admit that the evidence",2021-06-30
00:09:57.108,00:09:59.903,I showed in the first video was not definitive,2021-06-30
00:09:59.903,00:10:01.624,when gusts or gradients,2021-06-30
00:10:01.624,00:10:04.468,could have explained the observations.,2021-06-30
00:10:04.468,00:10:06.398,"But now that you've seen this evidence,",2021-06-30
00:10:06.398,00:10:08.728,are you convinced that Blackbird can go downwind,2021-06-30
00:10:08.728,00:10:11.468,faster than the wind without slowing down?,2021-06-30
00:10:11.468,00:10:14.848,"Well, Professor Kusenko was not convinced.",2021-06-30
00:10:14.848,00:10:17.588,So I wanna explain how the car works so clearly,2021-06-30
00:10:17.588,00:10:19.638,"that no one, not even the professor,",2021-06-30
00:10:19.638,00:10:21.638,can doubt what's going on.,2021-06-30
00:10:21.638,00:10:22.471,"The first thing to know,",2021-06-30
00:10:22.471,00:10:25.148,is that the propeller doesn't work like most people think.,2021-06-30
00:10:25.148,00:10:26.750,It's not working like a windmill.,2021-06-30
00:10:26.750,00:10:30.158,It doesn't turn the way the tailwind is pushing it.,2021-06-30
00:10:30.158,00:10:32.568,"Instead, it turns in the opposite direction,",2021-06-30
00:10:32.568,00:10:35.538,working like a fan to push air backwards.,2021-06-30
00:10:35.538,00:10:37.598,"This fan is powered by the wheels,",2021-06-30
00:10:37.598,00:10:40.328,which are connected to the propeller by a bike chain.,2021-06-30
00:10:40.328,00:10:42.988,"So at wind speed, the car can keep accelerating",2021-06-30
00:10:42.988,00:10:46.138,"because the wheels turn the fan, which blows air back,",2021-06-30
00:10:46.138,00:10:48.448,generating forward thrust.,2021-06-30
00:10:48.448,00:10:50.798,"Now the big question is, to drive the fan,",2021-06-30
00:10:50.798,00:10:53.188,"there must be a backwards force on the wheels,",2021-06-30
00:10:53.188,00:10:55.138,which tends to slow them down.,2021-06-30
00:10:55.138,00:10:57.898,So why isn't this force bigger,2021-06-30
00:10:57.898,00:10:59.348,than the thrust from the propeller,2021-06-30
00:10:59.348,00:11:01.908,causing the car to slow down overall?,2021-06-30
00:11:01.908,00:11:03.238,"Well, the answer is,",2021-06-30
00:11:03.238,00:11:06.298,the wheels are going so much faster over the ground,2021-06-30
00:11:06.298,00:11:08.358,than the propeller is moving through the air.,2021-06-30
00:11:08.358,00:11:10.918,So the thrust force can actually be larger.,2021-06-30
00:11:10.918,00:11:12.248,I'm gonna do an analysis,2021-06-30
00:11:12.248,00:11:14.398,in the frame of reference of the car.,2021-06-30
00:11:14.398,00:11:16.088,"And the important equation to know is,",2021-06-30
00:11:16.088,00:11:18.778,power equals force times velocity.,2021-06-30
00:11:18.778,00:11:21.838,"So at the wheels, power is input into the system",2021-06-30
00:11:21.838,00:11:24.518,by the ground moving underneath the car.,2021-06-30
00:11:24.518,00:11:27.067,The power generated is the force of the ground on the wheels,2021-06-30
00:11:27.067,00:11:29.671,times the velocity of the car.,2021-06-30
00:11:30.678,00:11:33.048,"At the propeller, work is done on the air,",2021-06-30
00:11:33.048,00:11:35.428,as the propeller pushes it backwards.,2021-06-30
00:11:35.428,00:11:38.718,"The power out equals the force of the prop on the air,",2021-06-30
00:11:38.718,00:11:42.648,"times the speed of the car, minus the speed of the wind.",2021-06-30
00:11:42.648,00:11:44.778,The prop is going slower through the air,2021-06-30
00:11:44.778,00:11:46.348,due to the tailwind.,2021-06-30
00:11:46.348,00:11:47.968,"And if we assume no losses,",2021-06-30
00:11:47.968,00:11:49.658,"then the power in at the wheels,",2021-06-30
00:11:49.658,00:11:51.998,equals the power out at the propeller.,2021-06-30
00:11:51.998,00:11:52.988,"From this equation,",2021-06-30
00:11:52.988,00:11:54.725,we can see that the force at the propeller,2021-06-30
00:11:54.725,00:11:58.238,will be greater than the force at the wheels.,2021-06-30
00:11:58.238,00:12:00.365,"And since the propeller is pushing air back,",2021-06-30
00:12:00.365,00:12:03.468,the air applies an equal and opposite force,2021-06-30
00:12:03.468,00:12:05.378,forward on the prop.,2021-06-30
00:12:05.378,00:12:07.948,"This is the thrust force, which will be greater",2021-06-30
00:12:07.948,00:12:10.051,than the backwards force on the wheels.,2021-06-30
00:12:12.038,00:12:15.624,"So, this car works like a lever or a pulley",2021-06-30
00:12:15.624,00:12:17.978,by applying a small force to the wheels,2021-06-30
00:12:17.978,00:12:19.798,"over a larger distance,",2021-06-30
00:12:19.798,00:12:22.032,the propeller can apply a larger force,2021-06-30
00:12:22.032,00:12:24.117,over a smaller distance.,2021-06-30
00:12:24.117,00:12:27.058,"This is just like when you're riding a bike going up hill,",2021-06-30
00:12:27.058,00:12:30.148,"you move the pedals fast, but with smaller force,",2021-06-30
00:12:30.148,00:12:32.409,"to make the wheels move slower over the ground,",2021-06-30
00:12:32.409,00:12:34.161,but with a bigger force.,2021-06-30
00:12:35.158,00:12:37.648,"But now we've run into the divide by zero problem,",2021-06-30
00:12:37.648,00:12:40.058,that Professor Kusenko warned us about.,2021-06-30
00:12:40.058,00:12:41.068,When the speed of the car,2021-06-30
00:12:41.068,00:12:43.158,"is exactly equal to the speed of the wind,",2021-06-30
00:12:43.158,00:12:46.848,it seems like the propeller can provide infinite force.,2021-06-30
00:12:46.848,00:12:48.268,"That can't be right, can it?",2021-06-30
00:12:48.268,00:12:50.639,"I mean, is our analysis flawed?",2021-06-30
00:12:50.639,00:12:53.928,"The answer is no, for two reasons.",2021-06-30
00:12:53.928,00:12:56.218,"First of all, this is exactly what you'd expect",2021-06-30
00:12:56.218,00:12:58.748,"theoretically, with any lever or pulley.",2021-06-30
00:12:58.748,00:13:00.618,"If one arm of the lever is zero,",2021-06-30
00:13:00.618,00:13:03.098,then you can lift an infinite weight,2021-06-30
00:13:03.098,00:13:05.388,with any amount of force on the other side.,2021-06-30
00:13:05.388,00:13:08.898,"The catch is, it's displacement will be zero.",2021-06-30
00:13:08.898,00:13:10.818,"But second of all, in practice,",2021-06-30
00:13:10.818,00:13:12.528,there is a propeller efficiency term,2021-06-30
