Start Time,End Time,Text,Date
00:07:08.180,00:07:14.039,"the block on the side, the block will be moving away from it faster, because it is rotating.",2013-08-30
00:07:14.039,00:07:17.871,So that may mean that the bullet doesn’t penetrate in as far and so it wouldn’t lose,2013-08-30
00:07:17.871,00:07:22.580,"as much energy as it is entering the wood, which explains why the block has extra energy",2013-08-30
00:07:22.580,00:07:25.909,allowing it to rotate and go the same height as the other block.,2013-08-30
00:07:25.909,00:07:29.860,Let’s have a look at how far in the bullet went into each block.,2013-08-30
00:07:29.860,00:07:30.860,This is our first test.,2013-08-30
00:07:30.860,00:07:32.159,Here we go.,2013-08-30
00:07:32.159,00:07:33.479,This is the one where it went straight in.,2013-08-30
00:07:33.479,00:07:35.409,&gt;&gt; There.,2013-08-30
00:07:35.409,00:07:37.339,&gt;&gt; Yeah.,2013-08-30
00:07:37.339,00:07:39.810,&gt;&gt; And we come over here to the opposite end.,2013-08-30
00:07:39.810,00:07:41.539,&gt;&gt; This is where the bullet went in off center.,2013-08-30
00:07:41.539,00:07:43.389,&gt;&gt; It is not going in here.,2013-08-30
00:07:43.389,00:07:44.800,See where my...?,2013-08-30
00:07:44.800,00:07:47.539,"&gt;&gt; Yeah, let’s see the other one.",2013-08-30
00:07:47.539,00:07:49.069,&gt;&gt; Ok.,2013-08-30
00:07:49.069,00:07:52.349,It is all the way in.,2013-08-30
00:07:52.349,00:07:54.210,It is part way in.,2013-08-30
00:07:54.210,00:07:58.620,&gt;&gt; So the bullet didn’t go as far into the spinning block.,2013-08-30
00:07:58.620,00:07:59.720,&gt;&gt; Right.,2013-08-30
00:07:59.720,00:08:01.199,&gt;&gt; So that was pretty convincing evidence.,2013-08-30
00:08:01.199,00:08:05.270,But just to be extra sure we x-rayed both blocks and this is what we saw.,2013-08-30
00:08:05.270,00:08:10.639,I am going to overlay the blocks so we can see the difference in penetration depth.,2013-08-30
00:08:10.639,00:08:11.639,Hang on.,2013-08-30
00:08:11.639,00:08:17.430,It looks like both blocks penetrated each block to the same depth.,2013-08-30
00:08:17.430,00:08:19.550,So does that mean our theory is wrong?,2013-08-30
00:08:19.550,00:08:23.120,"Well, let’s think about how different the bullet depths should be.",2013-08-30
00:08:23.120,00:08:27.939,"I mean, when the bullet strikes the block it actually loses 97 percent of its original",2013-08-30
00:08:27.939,00:08:28.939,kinetic energy.,2013-08-30
00:08:28.939,00:08:33.889,And the amount of rotational energy the spinning block has only works out to about one percent,2013-08-30
00:08:33.889,00:08:36.240,of the original kinetic energy of the bullet.,2013-08-30
00:08:36.240,00:08:40.740,So we would only expect a difference in depths of about one percent.,2013-08-30
00:08:40.740,00:08:44.670,"And for our measurements, that would be about a tenth of a millimeter.",2013-08-30
00:08:44.670,00:08:49.430,That would be immeasurable and that is what we see.,2013-08-30
00:08:49.430,00:08:55.060,"So although this answer is a little bit unsatisfying, at least it is the truth.",2013-08-30
00:08:55.060,00:08:59.060,"As an extra challenge, I want you guys to think about how we could perhaps modify this",2013-08-30
00:08:59.060,00:09:02.490,experiment so the difference in bullet depth would be measurable.,2013-08-30
00:09:02.490,00:09:05.660,"You can leave your answers in the comments or make me another video response, because",2013-08-30
00:09:05.660,00:09:10.570,I love those so much.,2013-08-30
00:09:10.570,00:09:14.690,"This episode of Veritasium was brought to you by Audible.com, a leading provider of",2013-08-30
00:09:14.690,00:09:18.240,"audio books with over 100,000 titles in all different types of literature.",2013-08-30
00:09:18.240,00:09:21.080,Now today I wanted to recommend a book that changed my life.,2013-08-30
00:09:21.080,00:09:25.010,It is called The Four Hour Work Week and it is by Tim Faris who I actually got to meet,2013-08-30
00:09:25.010,00:09:26.589,this year at VidCon.,2013-08-30
00:09:26.589,00:09:29.480,So I read this book about three years ago when I was thinking about quitting my job,2013-08-30
00:09:29.480,00:09:30.709,and starting this YouTube channel.,2013-08-30
00:09:30.709,00:09:33.260,And it is one of the things that contributed to my decision.,2013-08-30
00:09:33.260,00:09:36.910,"So if you are thinking about quitting your job, perhaps this is the book for you.",2013-08-30
00:09:36.910,00:09:41.150,"You can actually download it for free by going to Audible.com/Veritasium, click the link",2013-08-30
00:09:41.150,00:09:45.389,in the description or you can choose any other book of your choosing for a one month free,2013-08-30
00:09:45.389,00:09:46.389,trial.,2013-08-30
00:09:46.389,00:09:49.699,So thanks to Audible for supporting Veritasium and thanks to you for watching.,2013-08-30
